,3d_image,angle,bbox_max_x,bbox_max_y,bbox_max_z,bbox_min_x,bbox_min_y,bbox_min_z,bf_clip_hi,bf_clip_lo,cell_height,cell_stage,cell_surface_area,cell_volume,CellId,Cellular Component,center_slice,Description (from Uniprot),dna_clip_hi,dna_clip_lo,edge_flag,fits_x,fits_y,fits_z,FOVId,gene,InstrumentId,max_projection_x,max_projection_y,max_projection_z,mean_projection_x,mean_projection_y,mean_projection_z,median_projection_x,median_projection_y,median_projection_z,membrane_clip_hi,membrane_clip_lo,meta_colony_area,meta_colony_centroid,meta_colony_label,meta_fov_edgedist,meta_fov_outside_overview,meta_fov_position,meta_fov_xcoord,meta_fov_ycoord,meta_imaging_mode,meta_plate_bad_segmentation,meta_plate_confluency,meta_well_passage_at_imaging,meta_well_passage_at_thaw,nuclear_height,nuclear_surface_area,nuclear_volume,PiezoId,PlateId,Protein,ProtocolId,scale_micron,shape_mode_1_height,shape_mode_2_volume,shape_mode_3_major_tilt,shape_mode_4_minor_tilt,shape_mode_5_elongation,shape_mode_6_bean-ness,shape_mode_7_pear-ness,shape_mode_8_wedge,Structure,structure_clip_hi,structure_clip_lo,structure_connected_components,structure_volume,this_cell_index,this_cell_nbr_complete,this_cell_nbr_dist_2d,WellId,WorkflowId,split
28680,s3://allencell-hipsc-cytodata/register/413947.ome.zarr,-24.002020322865164,263,221,111,77,79,20,48882.0,30461.0,9.966636,M0,1069.0592544767878,1384.7405521915987,413947,cytoplasm,s3://allencell-hipsc-cytodata/center_slice/413947.ome.tiff,"Plays a fundamental role in microtubule organizing center structure and function. Required for centriole duplication and correct spindle formation. Has a role in regulating cytokinesis and genome stability via cooperation with CALM1 and CCP110.
Involved in global genome nucleotide excision repair (GG-NER) by acting as component of the XPC complex. Cooperatively with RAD23B appears to stabilize XPC. In vitro, stimulates DNA binding of the XPC:RAD23B dimer.
The XPC complex is proposed to represent the first factor bound at the sites of DNA damage and together with other core recognition factors, XPA, RPA and the TFIIH complex, is part of the pre-incision (or initial recognition) complex. The XPC complex recognizes a wide spectrum of damaged DNA characterized by distortions of the DNA helix such as single-stranded loops, mismatched bubbles or single-stranded overhangs. The orientation of XPC complex binding appears to be crucial for inducing a productive NER. XPC complex is proposed to recognize and to interact with unpaired bases on the undamaged DNA strand which is followed by recruitment of the TFIIH complex and subsequent scanning for lesions in the opposite strand in a 5'-to-3' direction by the NER machinery. Cyclobutane pyrimidine dimers (CPDs) which are formed upon UV-induced DNA damage esacpe detection by the XPC complex due to a low degree of structural perurbation. Instead they are detected by the UV-DDB complex which in turn recruits and cooperates with the XPC complex in the respective DNA repair.
As a component of the TREX-2 complex, involved in the export of mRNAs to the cytoplasm through the nuclear pores",457.0,401.0,1,True,True,True,9522,CETN2,ZSD-2,s3://allencell-hipsc-cytodata/max_projection_x/413947.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_y/413947.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_z/413947.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_x/413947.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_y/413947.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_z/413947.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_x/413947.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_y/413947.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_z/413947.ome.tiff,1082.0,637.0,12612.0,"(1052, 484)",24.0,102.84,False,center,514.0,1038.0,Mode B,False,0.35,24.0,22.0,8.016642,462.35298807104397,403.4407435012736,Interactive,3500001569,centrin-2,Old,"[0.108333, 0.108333, 0.108333]",0.4847,-0.671,-0.3736,0.1256,-0.917,-0.1258,-0.8204,-0.149,centrioles,800,440,2.0,0.0002408523500676674,10,0,"[(413966, 139.11567289906114)]",77923,['Pipeline 4.2'],valid
3915,s3://allencell-hipsc-cytodata/register/266568.ome.zarr,77.0451619329101,371,245,102,61,93,19,28609.0,21024.0,9.099972,M0,1739.421795816468,2217.773471984634,266568,cytoplasm,s3://allencell-hipsc-cytodata/center_slice/266568.ome.tiff,Central component of the receptor complex responsible for the recognition and translocation of cytosolically synthesized mitochondrial preproteins. Together with TOM22 functions as the transit peptide receptor at the surface of the mitochondrion outer membrane and facilitates the movement of preproteins into the TOM40 translocation pore (By similarity). Required for the translocation across the mitochondrial outer membrane of cytochrome P450 monooxygenases,532.0,398.0,1,True,True,True,1187,TOMM20,ZSD-3,s3://allencell-hipsc-cytodata/max_projection_x/266568.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_y/266568.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_z/266568.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_x/266568.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_y/266568.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_z/266568.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_x/266568.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_y/266568.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_z/266568.ome.tiff,1427.0,560.0,,"(-1, -1)",0.0,0.0,False,center,569.0,732.0,Mode C,False,0.29,,,6.391647,677.850134150862,692.3728188964013,Interactive,3500000807,Tom20,Old,"[0.108333, 0.108333, 0.108333]",-0.7313,1.0066,1.4013,1.0338,0.7392,-0.9025,0.0599,2.3274,mitochondria,815,410,36.0,0.22509672687230126,1,0,"[(266569, 112.0384118191116), (266570, 158.64859497401065)]",6775,['Pipeline 4'],train
128687,s3://allencell-hipsc-cytodata/register/689275.ome.zarr,-8.572590487178664,437,284,94,67,90,19,22941.0,17157.0,8.233308,M0,2022.1899168080338,2315.328017077451,689275,cytoplasm,s3://allencell-hipsc-cytodata/center_slice/689275.ome.tiff,"Lysosomal membrane glycoprotein which plays an important role in lysosome biogenesis, autophagy, and cholesterol homeostasis (By similarity).
Also plays an important role in NK-cells cytotoxicity (PubMed:23632890, PubMed:2022921).
Mechanistically, participates in cytotoxic granule movement to the cell surface and perforin trafficking to the lytic granule (PubMed:23632890).
In addition, protects NK-cells from degranulation-associated damage induced by their own cytotoxic granule content (PubMed:23847195).
Presents carbohydrate ligands to selectins. Also implicated in tumor cell metastasis",567.0,399.0,1,True,True,True,8923,LAMP1,ZSD-1,s3://allencell-hipsc-cytodata/max_projection_x/689275.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_y/689275.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_z/689275.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_x/689275.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_y/689275.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_z/689275.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_x/689275.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_y/689275.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_z/689275.ome.tiff,3357.0,1037.0,87486.0,"(479, 365)",9.0,139.54,False,edge,336.0,521.0,Mode C,False,0.55,31.0,22.0,6.174981,651.46751872839,637.9810426209444,Interactive,3500001533,LAMP-1,Old,"[0.108333, 0.108333, 0.108333]",-1.3846,0.7404,1.5578,0.0849,0.7243,-1.5668,1.2726,2.3941,lysosomes,800,440,234.0,0.1503452095801589,2,0,"[(689276, 140.82988652739112)]",74358,['Pipeline 4.1'],train
177762,s3://allencell-hipsc-cytodata/register/780630.ome.zarr,67.2307809262621,318,275,71,64,78,10,39143.0,25155.0,6.716646,M0,1265.37971301198,1468.0160005043113,780630,nuclear periphery,s3://allencell-hipsc-cytodata/center_slice/780630.ome.tiff,"Component of the nuclear pore complex (NPC), a complex required for the trafficking across the nuclear envelope. Functions as a scaffolding element in the nuclear phase of the NPC essential for normal nucleocytoplasmic transport of proteins and mRNAs. Involved in the quality control and retention of unspliced mRNAs in the nucleus; in association with TPR, regulates the nuclear export of unspliced mRNA species bearing constitutive transport element (CTE) in a NXF1- and KHDRBS1-independent manner. Mediates TPR anchoring to the nuclear membrane at NPC. The repeat-containing domain may be involved in anchoring other components of the NPC to the pore membrane. Possible DNA-binding subunit of the nuclear pore complex (NPC).",438.0,401.0,1,True,True,True,145576,NUP153,ZSD-3,s3://allencell-hipsc-cytodata/max_projection_x/780630.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_y/780630.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_z/780630.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_x/780630.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_y/780630.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_z/780630.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_x/780630.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_y/780630.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_z/780630.ome.tiff,2080.0,906.0,20988.0,"(229, 571)",6.0,154.4,False,center,552.0,205.0,Mode A,False,0.36,32.0,28.0,5.091651,461.038551715476,400.0651757022194,Triggered,3500002943,Nup153,Old,"[0.108333, 0.108333, 0.108333]",-1.0287,-0.0351,0.03,0.7297,-1.8929,1.2353,0.5725,0.4849,nuclear pores,600,420,144.0,0.023978548730897838,23,0,"[(780615, 167.84919594395038)]",195324,['Pipeline 4.4'],train
135813,s3://allencell-hipsc-cytodata/register/701148.ome.zarr,-48.104128238880314,578,366,123,86,251,21,25695.0,19037.0,11.158299,M0,1968.7909398630838,1943.9036759550036,701148,nucleus,s3://allencell-hipsc-cytodata/center_slice/701148.ome.tiff,"S-adenosyl-L-methionine-dependent methyltransferase that has the ability to methylate both RNAs and proteins (PubMed:24352239, PubMed:30540930, PubMed:32017898).
Involved in pre-rRNA processing by catalyzing the site-specific 2'-hydroxyl methylation of ribose moieties in pre-ribosomal RNA (PubMed:30540930).
Site specificity is provided by a guide RNA that base pairs with the substrate (By similarity).
Methylation occurs at a characteristic distance from the sequence involved in base pairing with the guide RNA (By similarity).
Probably catalyzes 2'-O-methylation of U6 snRNAs in box C/D RNP complexes (PubMed:32017898).
U6 snRNA 2'-O-methylation is required for mRNA splicing fidelity (PubMed:32017898).
Also acts as a protein methyltransferase by mediating methylation of 'Gln-105' of histone H2A (H2AQ104me), a modification that impairs binding of the FACT complex and is specifically present at 35S ribosomal DNA locus (PubMed:24352239, PubMed:30540930).",474.0,398.0,1,False,True,True,9040,FBL,ZSD-3,s3://allencell-hipsc-cytodata/max_projection_x/701148.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_y/701148.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_z/701148.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_x/701148.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_y/701148.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_z/701148.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_x/701148.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_y/701148.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_z/701148.ome.tiff,5164.0,1372.0,29213.0,"(879, 1037)",33.0,8.0,False,edge,1001.0,1003.0,Mode C,False,0.37,34.0,25.0,7.041645,565.1841608164619,544.1631430126547,Interactive,3500001540,fibrillarin,Old,"[0.108333, 0.108333, 0.108333]",0.3808,-0.8423,0.1923,0.3884,2.3929,1.5154,-0.1264,-1.3847,nucleoli (DFC),2610,420,3.0,0.07894622768426045,12,0,"[(701142, 127.73788726798935), (701143, 192.34136243460705), (701144, 84.36571032321868), (701146, 283.9682152075325), (701147, 158.95342019665887), (701150, 155.24287645048395)]",68803,['Pipeline 4.1'],train
160560,s3://allencell-hipsc-cytodata/register/965056.ome.zarr,-83.46293781617192,416,259,91,62,73,19,25093.0,19795.0,7.908309,M0,1718.789839449606,1779.5434020481362,965056,membrane,s3://allencell-hipsc-cytodata/center_slice/965056.ome.tiff,Cytoskeletal protein involved in actin-membrane attachment at sites of cell adhesion to the extracellular matrix (focal adhesion).,715.0,398.0,1,True,True,True,16121,PXN,ZSD-1,s3://allencell-hipsc-cytodata/max_projection_x/965056.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_y/965056.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_z/965056.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_x/965056.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_y/965056.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_z/965056.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_x/965056.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_y/965056.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_z/965056.ome.tiff,12249.574999999953,2601.0,,"(-1, -1)",0.0,0.0,False,edge,1052.0,606.0,Mode C,False,0.3,31.0,28.0,4.766652,540.2333421384479,482.464629207569,Interactive,3500001946,paxillin,Old,"[0.108333, 0.108333, 0.108333]",-1.7761,0.0675,1.5165,0.3223,-0.2738,-0.0134,0.2751,1.7525,matrix adhesions,490,410,,,4,0,"[(965055, 148.70674787716516)]",124193,['Pipeline 4.2'],train
19009,s3://allencell-hipsc-cytodata/register/348193.ome.zarr,62.03387074663185,309,241,70,66,102,11,29779.0,24543.0,6.49998,M0,1055.375033132214,1134.0051560382735,348193,cytoplasm,s3://allencell-hipsc-cytodata/center_slice/348193.ome.tiff,Central component of the receptor complex responsible for the recognition and translocation of cytosolically synthesized mitochondrial preproteins. Together with TOM22 functions as the transit peptide receptor at the surface of the mitochondrion outer membrane and facilitates the movement of preproteins into the TOM40 translocation pore (By similarity). Required for the translocation across the mitochondrial outer membrane of cytochrome P450 monooxygenases,451.0,398.0,1,True,True,True,3853,TOMM20,ZSD-3,s3://allencell-hipsc-cytodata/max_projection_x/348193.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_y/348193.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_z/348193.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_x/348193.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_y/348193.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_z/348193.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_x/348193.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_y/348193.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_z/348193.ome.tiff,2038.0,917.0,67621.0,"(1069, 696)",52.0,301.3,False,center,676.0,1077.0,Mode B,False,0.41,43.0,35.0,4.33332,428.01333828183,334.78894145022645,Interactive,3500001022,Tom20,Old,"[0.108333, 0.108333, 0.108333]",-1.1395,-1.3519,0.0286,1.3096,0.2741,1.2207,0.3846,-0.0969,mitochondria,815,410,36.0,0.13306041643067187,4,0,"[(348195, 126.7489289626801)]",25783,['Pipeline 4'],train
110475,s3://allencell-hipsc-cytodata/register/546963.ome.zarr,-66.91373838298878,424,373,105,100,137,19,28036.0,22379.0,9.424971,M0,2111.66547729777,2676.5747987906975,546963,membrane,s3://allencell-hipsc-cytodata/center_slice/546963.ome.tiff,"TJP1, TJP2, and TJP3 are closely related scaffolding proteins that link tight junction (TJ) transmembrane proteins such as claudins, junctional adhesion molecules, and occludin to the actin cytoskeleton (PubMed:7798316, PubMed:9792688).
The tight junction acts to limit movement of substances through the paracellular space and as a boundary between the compositionally distinct apical and basolateral plasma membrane domains of epithelial and endothelial cells. Necessary for lumenogenesis, and particularly efficient epithelial polarization and barrier formation (By similarity).
Plays a role in the regulation of cell migration by targeting CDC42BPB to the leading edge of migrating cells (PubMed:21240187).
Plays an important role in podosome formation and associated function, thus regulating cell adhesion and matrix remodeling (PubMed:20930113).
With TJP2 and TJP3, participates in the junctional retention and stability of the transcription factor DBPA, but is not involved in its shuttling to the nucleus (By similarity).",449.0,396.0,1,True,True,True,7233,TJP1,ZSD-3,s3://allencell-hipsc-cytodata/max_projection_x/546963.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_y/546963.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_z/546963.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_x/546963.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_y/546963.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_z/546963.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_x/546963.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_y/546963.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_z/546963.ome.tiff,2497.0,674.0,,"(-1, -1)",0.0,0.0,False,edge,519.0,1068.0,Mode C,False,0.4,33.0,27.0,5.849982,698.2473697399439,704.8223706434216,Interactive,3500001388,ZO-1,Old,"[0.108333, 0.108333, 0.108333]",-1.1028,1.8177,-1.4469,0.5881,0.1163,-1.4995,-0.6627,1.5715,tight junctions,1500,420,,,7,0,"[(546957, 129.653968681447), (546962, 191.02458146955223)]",59480,['Pipeline 4.1'],valid
110433,s3://allencell-hipsc-cytodata/register/546799.ome.zarr,-21.104904525030946,315,256,99,83,83,10,26262.0,21044.0,9.74997,M0,1550.1899047702318,1909.6343522428729,546799,membrane,s3://allencell-hipsc-cytodata/center_slice/546799.ome.tiff,"TJP1, TJP2, and TJP3 are closely related scaffolding proteins that link tight junction (TJ) transmembrane proteins such as claudins, junctional adhesion molecules, and occludin to the actin cytoskeleton (PubMed:7798316, PubMed:9792688).
The tight junction acts to limit movement of substances through the paracellular space and as a boundary between the compositionally distinct apical and basolateral plasma membrane domains of epithelial and endothelial cells. Necessary for lumenogenesis, and particularly efficient epithelial polarization and barrier formation (By similarity).
Plays a role in the regulation of cell migration by targeting CDC42BPB to the leading edge of migrating cells (PubMed:21240187).
Plays an important role in podosome formation and associated function, thus regulating cell adhesion and matrix remodeling (PubMed:20930113).
With TJP2 and TJP3, participates in the junctional retention and stability of the transcription factor DBPA, but is not involved in its shuttling to the nucleus (By similarity).",501.0,398.0,1,True,True,True,7221,TJP1,ZSD-3,s3://allencell-hipsc-cytodata/max_projection_x/546799.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_y/546799.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_z/546799.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_x/546799.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_y/546799.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_z/546799.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_x/546799.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_y/546799.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_z/546799.ome.tiff,2439.0,865.0,1650.0,"(370, 200)",9.0,8.0,False,edge,213.0,363.0,Mode C,False,0.4,33.0,27.0,6.49998,368.816758125714,300.1470974499138,Interactive,3500001388,ZO-1,Old,"[0.108333, 0.108333, 0.108333]",-0.2367,0.0813,-0.1563,-2.2444,-0.7336,-0.4746,-0.3137,0.1297,tight junctions,1500,420,,,17,0,"[(546783, 184.16170733800288), (546787, 139.21824284974946), (546797, 237.1077876431656)]",59480,['Pipeline 4.1'],train
56813,s3://allencell-hipsc-cytodata/register/311211.ome.zarr,39.7817375603895,383,305,78,63,148,17,18736.0,14502.0,6.716646,M0,1461.207257913834,1540.999463380736,311211,nuclear periphery,s3://allencell-hipsc-cytodata/center_slice/311211.ome.tiff,"Lamins are components of the nuclear lamina, a fibrous layer on the nucleoplasmic side of the inner nuclear membrane, which is thought to provide a framework for the nuclear envelope and may also interact with chromatin.",608.0,399.0,1,True,True,True,2687,LMNB1,ZSD-3,s3://allencell-hipsc-cytodata/max_projection_x/311211.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_y/311211.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_z/311211.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_x/311211.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_y/311211.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_z/311211.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_x/311211.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_y/311211.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_z/311211.ome.tiff,1077.0,632.0,,"(-1, -1)",0.0,0.0,False,edge,632.0,235.0,Mode C,False,0.57,41.0,30.0,4.766652,521.995537704942,478.7890109374877,Interactive,3500000954,lamin B1,Old,"[0.108333, 0.108333, 0.108333]",-1.5801,-0.0008,0.8548,0.3847,-0.1499,-0.5037,-0.0846,1.3389,nuclear envelope,1700,475,1.0,0.23353464141829602,1,1,"[(311212, 204.6802657758349), (311213, 113.70025294415403), (311215, 244.41484546155303)]",21944,['Pipeline 4'],train
127466,s3://allencell-hipsc-cytodata/register/670110.ome.zarr,-51.03329056557021,407,377,118,92,161,24,46378.0,34281.0,10.291635,M0,2232.523205776692,3084.709552203123,670110,cytoplasm,s3://allencell-hipsc-cytodata/center_slice/670110.ome.tiff,"Lysosomal membrane glycoprotein which plays an important role in lysosome biogenesis, autophagy, and cholesterol homeostasis (By similarity).
Also plays an important role in NK-cells cytotoxicity (PubMed:23632890, PubMed:2022921).
Mechanistically, participates in cytotoxic granule movement to the cell surface and perforin trafficking to the lytic granule (PubMed:23632890).
In addition, protects NK-cells from degranulation-associated damage induced by their own cytotoxic granule content (PubMed:23847195).
Presents carbohydrate ligands to selectins. Also implicated in tumor cell metastasis",546.0,399.0,1,True,True,True,8724,LAMP1,ZSD-2,s3://allencell-hipsc-cytodata/max_projection_x/670110.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_y/670110.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_z/670110.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_x/670110.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_y/670110.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_z/670110.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_x/670110.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_y/670110.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_z/670110.ome.tiff,3038.0,1053.0,52056.0,"(1134, 734)",38.0,65.12,False,edge,607.0,1075.0,Mode C,False,0.57,31.0,22.0,7.366644,765.283623873912,872.6726383764296,Interactive,3500001534,LAMP-1,Old,"[0.108333, 0.108333, 0.108333]",,,,,,,,,lysosomes,800,440,243.0,0.2296017973396743,2,0,"[(670114, 313.0046129301899), (670118, 132.67958620860952), (670120, 125.00848114648682)]",74272,['Pipeline 4.1'],valid
